,period,v_t,v_hi,v_lo,bid,ask
73,2017-09-01 01:13:00+00:00,531503.0,531503.0,531503.0,531340.0,531503.0
74,2017-09-01 01:14:00+00:00,531805.0,531805.0,531805.0,532000.0,532378.0
75,2017-09-01 01:15:00+00:00,532441.0,532441.0,532441.0,532379.0,532441.0
76,2017-09-01 01:16:00+00:00,532309.0,532309.0,532309.0,532000.0,532309.0
77,2017-09-01 01:17:00+00:00,531503.0,531503.0,531503.0,531503.0,531800.0
78,2017-09-01 01:18:00+00:00,531500.0,531500.0,531500.0,531500.0,531609.0
79,2017-09-01 01:19:00+00:00,531410.0,531410.0,531410.0,531410.0,531600.0
80,2017-09-01 01:20:00+00:00,531425.0,531425.0,531425.0,531425.0,531600.0
81,2017-09-01 01:21:00+00:00,531940.0,531940.0,531940.0,531940.0,531950.0
82,2017-09-01 01:22:00+00:00,531920.0,531920.0,531920.0,531700.0,531899.0
83,2017-09-01 01:23:00+00:00,531950.0,531950.0,531950.0,531739.0,531950.0
84,2017-09-01 01:24:00+00:00,531700.0,531700.0,531700.0,531700.0,531893.0
85,2017-09-01 01:25:00+00:00,531190.0,531190.0,531190.0,531112.0,531190.0
86,2017-09-01 01:26:00+00:00,531000.0,531000.0,531000.0,530903.0,531000.0
87,2017-09-01 01:27:00+00:00,531200.0,531200.0,531200.0,531000.0,531199.0
88,2017-09-01 01:28:00+00:00,531199.0,531199.0,531199.0,531002.0,531199.0
89,2017-09-01 01:29:00+00:00,531198.0,531198.0,531198.0,531198.0,531199.0
90,2017-09-01 01:30:00+00:00,531300.0,531300.0,531300.0,531300.0,531390.0
91,2017-09-01 01:31:00+00:00,531396.0,531396.0,531396.0,531210.0,531396.0
92,2017-09-01 01:32:00+00:00,531403.0,531403.0,531403.0,531397.0,531500.0
93,2017-09-01 01:33:00+00:00,531600.0,531600.0,531600.0,531600.0,531620.0
94,2017-09-01 01:34:00+00:00,531780.0,531780.0,531780.0,531680.0,531734.0
95,2017-09-01 01:35:00+00:00,531800.0,531800.0,531800.0,531600.0,531800.0
96,2017-09-01 01:36:00+00:00,531561.0,531561.0,531561.0,531528.0,531561.0
97,2017-09-01 01:37:00+00:00,531501.0,531501.0,531501.0,531710.0,531762.0
98,2017-09-01 01:38:00+00:00,531691.0,531691.0,531691.0,531500.0,531666.0
99,2017-09-01 01:39:00+00:00,531505.0,531505.0,531505.0,531505.0,531709.0
100,2017-09-01 01:40:00+00:00,531507.0,531507.0,531507.0,531507.0,531689.0
101,2017-09-01 01:41:00+00:00,531400.0,531400.0,531400.0,531400.0,531450.0
102,2017-09-01 01:42:00+00:00,531200.0,531200.0,531200.0,531200.0,531300.0
103,2017-09-01 01:43:00+00:00,531000.0,531000.0,531000.0,530995.0,531000.0
104,2017-09-01 01:44:00+00:00,530400.0,530400.0,530400.0,530423.0,530602.0
105,2017-09-01 01:45:00+00:00,530000.0,530000.0,530000.0,529921.0,530000.0
106,2017-09-01 01:46:00+00:00,529921.0,529921.0,529921.0,529710.0,529921.0
107,2017-09-01 01:47:00+00:00,529710.0,529710.0,529710.0,529661.0,529710.0
108,2017-09-01 01:48:00+00:00,529911.0,529911.0,529911.0,529799.0,529911.0
109,2017-09-01 01:49:00+00:00,530000.0,530000.0,530000.0,530001.0,530659.0
110,2017-09-01 01:50:00+00:00,529999.0,529999.0,529999.0,529600.0,529999.0
111,2017-09-01 01:51:00+00:00,530640.0,530640.0,530640.0,530212.0,530640.0
112,2017-09-01 01:52:00+00:00,530599.0,530599.0,530599.0,530340.0,530594.0
113,2017-09-01 01:53:00+00:00,530449.0,530449.0,530449.0,530344.0,530449.0
114,2017-09-01 01:54:00+00:00,530298.0,530298.0,530298.0,530113.0,530289.0
115,2017-09-01 01:55:00+00:00,530114.0,530114.0,530114.0,530000.0,530114.0
116,2017-09-01 01:56:00+00:00,530199.0,530199.0,530199.0,530000.0,530199.0
117,2017-09-01 01:57:00+00:00,529999.0,529999.0,529999.0,529999.0,530000.0
118,2017-09-01 01:58:00+00:00,529857.0,529857.0,529857.0,529742.0,529837.0
119,2017-09-01 01:59:00+00:00,529500.0,529500.0,529500.0,529499.0,529500.0
120,2017-09-01 02:00:00+00:00,529080.0,529080.0,529080.0,529081.0,529230.0
121,2017-09-01 02:01:00+00:00,528920.0,528920.0,528920.0,528920.0,529000.0
122,2017-09-01 02:02:00+00:00,528890.0,528890.0,528890.0,528866.0,528890.0
123,2017-09-01 02:03:00+00:00,528350.0,528350.0,528350.0,528350.0,528500.0
124,2017-09-01 02:04:00+00:00,528400.0,528400.0,528400.0,528300.0,528400.0
125,2017-09-01 02:05:00+00:00,528394.0,528394.0,528394.0,528173.0,528400.0
126,2017-09-01 02:06:00+00:00,528200.0,528200.0,528200.0,528030.0,528200.0
127,2017-09-01 02:07:00+00:00,527990.0,527990.0,527990.0,527840.0,527990.0
128,2017-09-01 02:08:00+00:00,527990.0,527990.0,527990.0,527807.0,527990.0
129,2017-09-01 02:09:00+00:00,527807.0,527807.0,527807.0,527807.0,527979.0
130,2017-09-01 02:10:00+00:00,527908.0,527908.0,527908.0,527800.0,527903.0
131,2017-09-01 02:11:00+00:00,527741.0,527741.0,527741.0,527711.0,527741.0
132,2017-09-01 02:12:00+00:00,528399.0,528399.0,528399.0,528107.0,528399.0
133,2017-09-01 02:13:00+00:00,527814.0,527814.0,527814.0,527814.0,528072.0
134,2017-09-01 02:14:00+00:00,527600.0,527600.0,527600.0,527600.0,527725.0
135,2017-09-01 02:15:00+00:00,527611.0,527611.0,527611.0,527600.0,527611.0
136,2017-09-01 02:16:00+00:00,527532.0,527532.0,527532.0,527500.0,527532.0
137,2017-09-01 02:17:00+00:00,527730.0,527730.0,527730.0,527506.0,527730.0
138,2017-09-01 02:18:00+00:00,527703.0,527703.0,527703.0,527507.0,527703.0
139,2017-09-01 02:19:00+00:00,527508.0,527508.0,527508.0,527508.0,527698.0
140,2017-09-01 02:20:00+00:00,527900.0,527900.0,527900.0,527600.0,527900.0
141,2017-09-01 02:21:00+00:00,527932.0,527932.0,527932.0,527876.0,527995.0
142,2017-09-01 02:22:00+00:00,527922.0,527922.0,527922.0,527922.0,528299.0
143,2017-09-01 02:23:00+00:00,528222.0,528222.0,528222.0,528100.0,528222.0
144,2017-09-01 02:24:00+00:00,527389.0,527389.0,527389.0,527250.0,527389.0
145,2017-09-01 02:25:00+00:00,527493.0,527493.0,527493.0,527390.0,527493.0
146,2017-09-01 02:26:00+00:00,527500.0,527500.0,527500.0,527451.0,527500.0
147,2017-09-01 02:27:00+00:00,527504.0,527504.0,527504.0,527504.0,527819.0
148,2017-09-01 02:28:00+00:00,527814.0,527814.0,527814.0,527430.0,527819.0
149,2017-09-01 02:29:00+00:00,527871.0,527871.0,527871.0,527449.0,527871.0
150,2017-09-01 02:30:00+00:00,527875.0,527875.0,527875.0,527875.0,527892.0
151,2017-09-01 02:31:00+00:00,527999.0,527999.0,527999.0,528001.0,528182.0
152,2017-09-01 02:32:00+00:00,528039.0,528039.0,528039.0,528011.0,528039.0
153,2017-09-01 02:33:00+00:00,528505.0,528505.0,528505.0,528182.0,528505.0
154,2017-09-01 02:34:00+00:00,528450.0,528450.0,528450.0,528450.0,528500.0
155,2017-09-01 02:35:00+00:00,528693.0,528693.0,528693.0,528641.0,528693.0
156,2017-09-01 02:36:00+00:00,528504.0,528504.0,528504.0,528560.0,528850.0
157,2017-09-01 02:37:00+00:00,529179.0,529179.0,529179.0,528562.0,529179.0
158,2017-09-01 02:38:00+00:00,529180.0,529180.0,529180.0,529022.0,529180.0
159,2017-09-01 02:39:00+00:00,529000.0,529000.0,529000.0,529000.0,529033.0
160,2017-09-01 02:40:00+00:00,529039.0,529039.0,529039.0,529038.0,529039.0
161,2017-09-01 02:41:00+00:00,529039.0,529039.0,529039.0,529001.0,529072.0
162,2017-09-01 02:42:00+00:00,529071.0,529071.0,529071.0,529071.0,529072.0
163,2017-09-01 02:43:00+00:00,529005.0,529005.0,529005.0,528802.0,529050.0
164,2017-09-01 02:44:00+00:00,529357.0,529357.0,529357.0,529069.0,529357.0
165,2017-09-01 02:45:00+00:00,529499.0,529499.0,529499.0,529504.0,529660.0
166,2017-09-01 02:46:00+00:00,529470.0,529470.0,529470.0,529470.0,529616.0
167,2017-09-01 02:47:00+00:00,529500.0,529500.0,529500.0,529471.0,529500.0
168,2017-09-01 02:48:00+00:00,529400.0,529400.0,529400.0,529455.0,529594.0
169,2017-09-01 02:49:00+00:00,529475.0,529475.0,529475.0,529480.0,529615.0
170,2017-09-01 02:50:00+00:00,529500.0,529500.0,529500.0,529505.0,529616.0
171,2017-09-01 02:51:00+00:00,529500.0,529500.0,529500.0,529475.0,529500.0
172,2017-09-01 02:52:00+00:00,529600.0,529600.0,529600.0,529511.0,529599.0
173,2017-09-01 02:53:00+00:00,529500.0,529500.0,529500.0,529500.0,529599.0
174,2017-09-01 02:54:00+00:00,529142.0,529142.0,529142.0,529142.0,529500.0
175,2017-09-01 02:55:00+00:00,529140.0,529140.0,529140.0,528564.0,529139.0
176,2017-09-01 02:56:00+00:00,529000.0,529000.0,529000.0,528833.0,529000.0
177,2017-09-01 02:57:00+00:00,528788.0,528788.0,528788.0,528787.0,528788.0
178,2017-09-01 02:58:00+00:00,528561.0,528561.0,528561.0,528557.0,528561.0
179,2017-09-01 02:59:00+00:00,528401.0,528401.0,528401.0,528401.0,528800.0
180,2017-09-01 03:00:00+00:00,528685.0,528685.0,528685.0,528401.0,528685.0
181,2017-09-01 03:01:00+00:00,528685.0,528685.0,528685.0,527611.0,527611.0
182,2017-09-01 03:02:00+00:00,528685.0,528685.0,528685.0,527749.0,527749.0
183,2017-09-01 03:03:00+00:00,528685.0,528685.0,528685.0,527611.0,527611.0
184,2017-09-01 03:04:00+00:00,528685.0,528685.0,528685.0,527730.0,527730.0
185,2017-09-01 03:05:00+00:00,527684.0,527684.0,527684.0,527684.0,527894.0
186,2017-09-01 03:06:00+00:00,528500.0,528500.0,528500.0,528317.0,528500.0
187,2017-09-01 03:07:00+00:00,528550.0,528550.0,528550.0,528550.0,528685.0
188,2017-09-01 03:08:00+00:00,528513.0,528513.0,528513.0,528490.0,528509.0
189,2017-09-01 03:09:00+00:00,528485.0,528485.0,528485.0,528485.0,528500.0
190,2017-09-01 03:10:00+00:00,528423.0,528423.0,528423.0,528169.0,528423.0
191,2017-09-01 03:11:00+00:00,528423.0,528423.0,528423.0,528423.0,528432.0
192,2017-09-01 03:12:00+00:00,528000.0,528000.0,528000.0,528150.0,528463.0
193,2017-09-01 03:13:00+00:00,527900.0,527900.0,527900.0,527894.0,527900.0
194,2017-09-01 03:14:00+00:00,528000.0,528000.0,528000.0,527999.0,528000.0
195,2017-09-01 03:15:00+00:00,528151.0,528151.0,528151.0,527900.0,528151.0
196,2017-09-01 03:16:00+00:00,527800.0,527800.0,527800.0,527614.0,527800.0
197,2017-09-01 03:17:00+00:00,527600.0,527600.0,527600.0,527412.0,527577.0
198,2017-09-01 03:18:00+00:00,527800.0,527800.0,527800.0,527586.0,527613.0
199,2017-09-01 03:19:00+00:00,527800.0,527800.0,527800.0,527504.0,527888.0
200,2017-09-01 03:20:00+00:00,528063.0,528063.0,528063.0,527824.0,527925.0
201,2017-09-01 03:21:00+00:00,528066.0,528066.0,528066.0,528066.0,528384.0
202,2017-09-01 03:22:00+00:00,528000.0,528000.0,528000.0,528000.0,528221.0
203,2017-09-01 03:23:00+00:00,528201.0,528201.0,528201.0,528000.0,528199.0
204,2017-09-01 03:24:00+00:00,528198.0,528198.0,528198.0,528198.0,528199.0
205,2017-09-01 03:25:00+00:00,527999.0,527999.0,527999.0,527900.0,527999.0
206,2017-09-01 03:26:00+00:00,528000.0,528000.0,528000.0,527900.0,527998.0
207,2017-09-01 03:27:00+00:00,527999.0,527999.0,527999.0,528000.0,528333.0
208,2017-09-01 03:28:00+00:00,527868.0,527868.0,527868.0,527868.0,527975.0
209,2017-09-01 03:29:00+00:00,527800.0,527800.0,527800.0,527404.0,527799.0
210,2017-09-01 03:30:00+00:00,527120.0,527120.0,527120.0,527120.0,527350.0
211,2017-09-01 03:31:00+00:00,527120.0,527120.0,527120.0,527120.0,527262.0
212,2017-09-01 03:32:00+00:00,527086.0,527086.0,527086.0,527020.0,527086.0
213,2017-09-01 03:33:00+00:00,527020.0,527020.0,527020.0,527020.0,527086.0
214,2017-09-01 03:34:00+00:00,527076.0,527076.0,527076.0,527021.0,527076.0
215,2017-09-01 03:35:00+00:00,527000.0,527000.0,527000.0,527000.0,527084.0
216,2017-09-01 03:36:00+00:00,526898.0,526898.0,526898.0,526222.0,526898.0
217,2017-09-01 03:37:00+00:00,527118.0,527118.0,527118.0,527020.0,527118.0
218,2017-09-01 03:38:00+00:00,527341.0,527341.0,527341.0,527339.0,527341.0
219,2017-09-01 03:39:00+00:00,527531.0,527531.0,527531.0,527531.0,527600.0
220,2017-09-01 03:40:00+00:00,527350.0,527350.0,527350.0,527351.0,527532.0
221,2017-09-01 03:41:00+00:00,527505.0,527505.0,527505.0,527505.0,527532.0
222,2017-09-01 03:42:00+00:00,527350.0,527350.0,527350.0,527351.0,527500.0
223,2017-09-01 03:43:00+00:00,527334.0,527334.0,527334.0,527200.0,527415.0
224,2017-09-01 03:44:00+00:00,527505.0,527505.0,527505.0,527500.0,527505.0
225,2017-09-01 03:45:00+00:00,527020.0,527020.0,527020.0,527083.0,527494.0
226,2017-09-01 03:46:00+00:00,527023.0,527023.0,527023.0,527023.0,527169.0
227,2017-09-01 03:47:00+00:00,527500.0,527500.0,527500.0,527400.0,527500.0
228,2017-09-01 03:48:00+00:00,527500.0,527500.0,527500.0,527499.0,527500.0
229,2017-09-01 03:49:00+00:00,527500.0,527500.0,527500.0,527522.0,527774.0
230,2017-09-01 03:50:00+00:00,527965.0,527965.0,527965.0,527805.0,527943.0
231,2017-09-01 03:51:00+00:00,527605.0,527605.0,527605.0,527601.0,527950.0
232,2017-09-01 03:52:00+00:00,527950.0,527950.0,527950.0,527700.0,528209.0
233,2017-09-01 03:53:00+00:00,528210.0,528210.0,528210.0,527901.0,528200.0
234,2017-09-01 03:54:00+00:00,528210.0,528210.0,528210.0,527901.0,528210.0
235,2017-09-01 03:55:00+00:00,528481.0,528481.0,528481.0,528210.0,528474.0
236,2017-09-01 03:56:00+00:00,528211.0,528211.0,528211.0,528211.0,528300.0
237,2017-09-01 03:57:00+00:00,528000.0,528000.0,528000.0,527905.0,528000.0
238,2017-09-01 03:58:00+00:00,527903.0,527903.0,527903.0,527903.0,527909.0
239,2017-09-01 03:59:00+00:00,527800.0,527800.0,527800.0,527700.0,527800.0
240,2017-09-01 04:00:00+00:00,527805.0,527805.0,527805.0,527710.0,527799.0
241,2017-09-01 04:01:00+00:00,527502.0,527502.0,527502.0,527502.0,527799.0
242,2017-09-01 04:02:00+00:00,527511.0,527511.0,527511.0,527502.0,527505.0
243,2017-09-01 04:03:00+00:00,527501.0,527501.0,527501.0,527461.0,527501.0
244,2017-09-01 04:04:00+00:00,527452.0,527452.0,527452.0,527450.0,527452.0
245,2017-09-01 04:05:00+00:00,527011.0,527011.0,527011.0,527001.0,527093.0
246,2017-09-01 04:06:00+00:00,526488.0,526488.0,526488.0,526367.0,526764.0
247,2017-09-01 04:07:00+00:00,526511.0,526511.0,526511.0,526511.0,527012.0
248,2017-09-01 04:08:00+00:00,526651.0,526651.0,526651.0,526651.0,527094.0
249,2017-09-01 04:09:00+00:00,526595.0,526595.0,526595.0,526511.0,526600.0
250,2017-09-01 04:10:00+00:00,526100.0,526100.0,526100.0,526201.0,526250.0
251,2017-09-01 04:11:00+00:00,526000.0,526000.0,526000.0,526000.0,526320.0
252,2017-09-01 04:12:00+00:00,525440.0,525440.0,525440.0,525440.0,525950.0
253,2017-09-01 04:13:00+00:00,526200.0,526200.0,526200.0,526200.0,526365.0
254,2017-09-01 04:14:00+00:00,526160.0,526160.0,526160.0,526161.0,526200.0
255,2017-09-01 04:15:00+00:00,525966.0,525966.0,525966.0,525583.0,525966.0
256,2017-09-01 04:16:00+00:00,526000.0,526000.0,526000.0,526000.0,526200.0
257,2017-09-01 04:17:00+00:00,526255.0,526255.0,526255.0,525709.0,526255.0
258,2017-09-01 04:18:00+00:00,526439.0,526439.0,526439.0,526101.0,526400.0
259,2017-09-01 04:19:00+00:00,526804.0,526804.0,526804.0,526803.0,526804.0
260,2017-09-01 04:20:00+00:00,526940.0,526940.0,526940.0,526810.0,526940.0
261,2017-09-01 04:21:00+00:00,527515.0,527515.0,527515.0,526945.0,527515.0
262,2017-09-01 04:22:00+00:00,527100.0,527100.0,527100.0,527141.0,527392.0
263,2017-09-01 04:23:00+00:00,526500.0,526500.0,526500.0,526500.0,526651.0
264,2017-09-01 04:24:00+00:00,526979.0,526979.0,526979.0,526500.0,526978.0
265,2017-09-01 04:25:00+00:00,526500.0,526500.0,526500.0,526320.0,526500.0
266,2017-09-01 04:26:00+00:00,526476.0,526476.0,526476.0,526476.0,526800.0
267,2017-09-01 04:27:00+00:00,526900.0,526900.0,526900.0,526804.0,526900.0
268,2017-09-01 04:28:00+00:00,526800.0,526800.0,526800.0,526381.0,526765.0
269,2017-09-01 04:29:00+00:00,526799.0,526799.0,526799.0,526800.0,526900.0
270,2017-09-01 04:30:00+00:00,526900.0,526900.0,526900.0,526901.0,527296.0
271,2017-09-01 04:31:00+00:00,526903.0,526903.0,526903.0,526500.0,526903.0
272,2017-09-01 04:32:00+00:00,527286.0,527286.0,527286.0,526500.0,527286.0
273,2017-09-01 04:33:00+00:00,527189.0,527189.0,527189.0,526712.0,527000.0
274,2017-09-01 04:34:00+00:00,526650.0,526650.0,526650.0,526500.0,526650.0
275,2017-09-01 04:35:00+00:00,527400.0,527400.0,527400.0,526965.0,527399.0
276,2017-09-01 04:36:00+00:00,527400.0,527400.0,527400.0,527150.0,527400.0
277,2017-09-01 04:37:00+00:00,527533.0,527533.0,527533.0,527533.0,527561.0
278,2017-09-01 04:38:00+00:00,527418.0,527418.0,527418.0,527150.0,527413.0
279,2017-09-01 04:39:00+00:00,527637.0,527637.0,527637.0,527359.0,527637.0
280,2017-09-01 04:40:00+00:00,527909.0,527909.0,527909.0,527589.0,527909.0
281,2017-09-01 04:41:00+00:00,527909.0,527909.0,527909.0,527701.0,527909.0
282,2017-09-01 04:42:00+00:00,527300.0,527300.0,527300.0,527120.0,527300.0
283,2017-09-01 04:43:00+00:00,527277.0,527277.0,527277.0,527278.0,527798.0
284,2017-09-01 04:44:00+00:00,527798.0,527798.0,527798.0,527701.0,527800.0
285,2017-09-01 04:45:00+00:00,527499.0,527499.0,527499.0,527499.0,527909.0
286,2017-09-01 04:46:00+00:00,527941.0,527941.0,527941.0,527702.0,527941.0
287,2017-09-01 04:47:00+00:00,527980.0,527980.0,527980.0,527958.0,527970.0
288,2017-09-01 04:48:00+00:00,527959.0,527959.0,527959.0,527959.0,527969.0
289,2017-09-01 04:49:00+00:00,527500.0,527500.0,527500.0,527500.0,527669.0
290,2017-09-01 04:50:00+00:00,526990.0,526990.0,526990.0,526720.0,526990.0
291,2017-09-01 04:51:00+00:00,526544.0,526544.0,526544.0,526354.0,526543.0
292,2017-09-01 04:52:00+00:00,526654.0,526654.0,526654.0,526310.0,526654.0
293,2017-09-01 04:53:00+00:00,526669.0,526669.0,526669.0,526670.0,526720.0
294,2017-09-01 04:54:00+00:00,526099.0,526099.0,526099.0,526000.0,526099.0
295,2017-09-01 04:55:00+00:00,526000.0,526000.0,526000.0,525800.0,525968.0
296,2017-09-01 04:56:00+00:00,525400.0,525400.0,525400.0,525400.0,525533.0
297,2017-09-01 04:57:00+00:00,525000.0,525000.0,525000.0,524800.0,525000.0
298,2017-09-01 04:58:00+00:00,524551.0,524551.0,524551.0,524553.0,524692.0
299,2017-09-01 04:59:00+00:00,524000.0,524000.0,524000.0,523775.0,524000.0
300,2017-09-01 05:00:00+00:00,523767.0,523767.0,523767.0,523622.0,523766.0
301,2017-09-01 05:01:00+00:00,523790.0,523790.0,523790.0,523766.0,523790.0
302,2017-09-01 05:02:00+00:00,523626.0,523626.0,523626.0,523790.0,523900.0
303,2017-09-01 05:03:00+00:00,524552.0,524552.0,524552.0,524610.0,524645.0
304,2017-09-01 05:04:00+00:00,525000.0,525000.0,525000.0,525000.0,525020.0
305,2017-09-01 05:05:00+00:00,525000.0,525000.0,525000.0,525020.0,525048.0
306,2017-09-01 05:06:00+00:00,525129.0,525129.0,525129.0,525020.0,525129.0
307,2017-09-01 05:07:00+00:00,525112.0,525112.0,525112.0,525107.0,525112.0
308,2017-09-01 05:08:00+00:00,525300.0,525300.0,525300.0,525030.0,525285.0
309,2017-09-01 05:09:00+00:00,525275.0,525275.0,525275.0,525041.0,525270.0
310,2017-09-01 05:10:00+00:00,525510.0,525510.0,525510.0,525600.0,525648.0
311,2017-09-01 05:11:00+00:00,525600.0,525600.0,525600.0,525480.0,525535.0
312,2017-09-01 05:12:00+00:00,525521.0,525521.0,525521.0,525521.0,525900.0
313,2017-09-01 05:13:00+00:00,525894.0,525894.0,525894.0,525894.0,525895.0
314,2017-09-01 05:14:00+00:00,526100.0,526100.0,526100.0,526105.0,526161.0
315,2017-09-01 05:15:00+00:00,526805.0,526805.0,526805.0,526807.0,526850.0
316,2017-09-01 05:16:00+00:00,526300.0,526300.0,526300.0,526300.0,526795.0
317,2017-09-01 05:17:00+00:00,526500.0,526500.0,526500.0,526300.0,526500.0
318,2017-09-01 05:18:00+00:00,526301.0,526301.0,526301.0,526301.0,526811.0
319,2017-09-01 05:19:00+00:00,525900.0,525900.0,525900.0,525900.0,526083.0
320,2017-09-01 05:20:00+00:00,525301.0,525301.0,525301.0,525611.0,526080.0
321,2017-09-01 05:21:00+00:00,525560.0,525560.0,525560.0,525560.0,526077.0
322,2017-09-01 05:22:00+00:00,525252.0,525252.0,525252.0,525286.0,525490.0
323,2017-09-01 05:23:00+00:00,525489.0,525489.0,525489.0,525305.0,525489.0
324,2017-09-01 05:24:00+00:00,525500.0,525500.0,525500.0,525327.0,525500.0
325,2017-09-01 05:25:00+00:00,525705.0,525705.0,525705.0,525705.0,525825.0
326,2017-09-01 05:26:00+00:00,525551.0,525551.0,525551.0,525560.0,525810.0
327,2017-09-01 05:27:00+00:00,525810.0,525810.0,525810.0,525532.0,525810.0
328,2017-09-01 05:28:00+00:00,525489.0,525489.0,525489.0,525489.0,525500.0
329,2017-09-01 05:29:00+00:00,525489.0,525489.0,525489.0,525045.0,525463.0
330,2017-09-01 05:30:00+00:00,525000.0,525000.0,525000.0,525101.0,525630.0
331,2017-09-01 05:31:00+00:00,525115.0,525115.0,525115.0,525470.0,525472.0
332,2017-09-01 05:32:00+00:00,525114.0,525114.0,525114.0,525497.0,525799.0
333,2017-09-01 05:33:00+00:00,525784.0,525784.0,525784.0,525790.0,525797.0
334,2017-09-01 05:34:00+00:00,525784.0,525784.0,525784.0,525209.0,525783.0
335,2017-09-01 05:35:00+00:00,525588.0,525588.0,525588.0,525588.0,525589.0
336,2017-09-01 05:36:00+00:00,525790.0,525790.0,525790.0,525589.0,525783.0
337,2017-09-01 05:37:00+00:00,525590.0,525590.0,525590.0,525590.0,525789.0
338,2017-09-01 05:38:00+00:00,525482.0,525482.0,525482.0,525391.0,525482.0
339,2017-09-01 05:39:00+00:00,525210.0,525210.0,525210.0,525210.0,525500.0
340,2017-09-01 05:40:00+00:00,525000.0,525000.0,525000.0,525000.0,525420.0
341,2017-09-01 05:41:00+00:00,525620.0,525620.0,525620.0,525210.0,525620.0
342,2017-09-01 05:42:00+00:00,525500.0,525500.0,525500.0,525316.0,525651.0
343,2017-09-01 05:43:00+00:00,525710.0,525710.0,525710.0,525321.0,525710.0
344,2017-09-01 05:44:00+00:00,525122.0,525122.0,525122.0,525122.0,525220.0
345,2017-09-01 05:45:00+00:00,524616.0,524616.0,524616.0,524616.0,525040.0
346,2017-09-01 05:46:00+00:00,524815.0,524815.0,524815.0,524600.0,524801.0
347,2017-09-01 05:47:00+00:00,524801.0,524801.0,524801.0,524700.0,524815.0
348,2017-09-01 05:48:00+00:00,525078.0,525078.0,525078.0,524503.0,525078.0
349,2017-09-01 05:49:00+00:00,524794.0,524794.0,524794.0,525078.0,525278.0
350,2017-09-01 05:50:00+00:00,524734.0,524734.0,524734.0,524814.0,525000.0
351,2017-09-01 05:51:00+00:00,524598.0,524598.0,524598.0,524500.0,524598.0
352,2017-09-01 05:52:00+00:00,524617.0,524617.0,524617.0,524616.0,524643.0
353,2017-09-01 05:53:00+00:00,524120.0,524120.0,524120.0,524125.0,524370.0
354,2017-09-01 05:54:00+00:00,524097.0,524097.0,524097.0,524097.0,524150.0
355,2017-09-01 05:55:00+00:00,524000.0,524000.0,524000.0,524000.0,524094.0
356,2017-09-01 05:56:00+00:00,523997.0,523997.0,523997.0,523601.0,523725.0
357,2017-09-01 05:57:00+00:00,523700.0,523700.0,523700.0,523505.0,523700.0
358,2017-09-01 05:58:00+00:00,523350.0,523350.0,523350.0,523220.0,523350.0
359,2017-09-01 05:59:00+00:00,523090.0,523090.0,523090.0,523090.0,523170.0
360,2017-09-01 06:00:00+00:00,522498.0,522498.0,522498.0,522498.0,523020.0
361,2017-09-01 06:01:00+00:00,522401.0,522401.0,522401.0,522525.0,522900.0
362,2017-09-01 06:02:00+00:00,522401.0,522401.0,522401.0,522401.0,522483.0
363,2017-09-01 06:03:00+00:00,522400.0,522400.0,522400.0,522400.0,522401.0
364,2017-09-01 06:04:00+00:00,522041.0,522041.0,522041.0,521820.0,522041.0
365,2017-09-01 06:05:00+00:00,522477.0,522477.0,522477.0,522477.0,522500.0
366,2017-09-01 06:06:00+00:00,522406.0,522406.0,522406.0,522406.0,522999.0
367,2017-09-01 06:07:00+00:00,522487.0,522487.0,522487.0,522487.0,522840.0
368,2017-09-01 06:08:00+00:00,522694.0,522694.0,522694.0,522575.0,522661.0
369,2017-09-01 06:09:00+00:00,523187.0,523187.0,523187.0,523020.0,523187.0
370,2017-09-01 06:10:00+00:00,523158.0,523158.0,523158.0,523277.0,523338.0
371,2017-09-01 06:11:00+00:00,522829.0,522829.0,522829.0,522826.0,522829.0
372,2017-09-01 06:12:00+00:00,522695.0,522695.0,522695.0,522510.0,522680.0
373,2017-09-01 06:13:00+00:00,523166.0,523166.0,523166.0,522800.0,523166.0
374,2017-09-01 06:14:00+00:00,523480.0,523480.0,523480.0,523480.0,523770.0
375,2017-09-01 06:15:00+00:00,523259.0,523259.0,523259.0,523000.0,523259.0
376,2017-09-01 06:16:00+00:00,523205.0,523205.0,523205.0,523050.0,523200.0
377,2017-09-01 06:17:00+00:00,523200.0,523200.0,523200.0,523050.0,523200.0
378,2017-09-01 06:18:00+00:00,523050.0,523050.0,523050.0,523000.0,523050.0
379,2017-09-01 06:19:00+00:00,522921.0,522921.0,522921.0,522921.0,523300.0
380,2017-09-01 06:20:00+00:00,523800.0,523800.0,523800.0,523800.0,523839.0
381,2017-09-01 06:21:00+00:00,523838.0,523838.0,523838.0,523479.0,523838.0
382,2017-09-01 06:22:00+00:00,524551.0,524551.0,524551.0,523684.0,524551.0
383,2017-09-01 06:23:00+00:00,523977.0,523977.0,523977.0,523977.0,524589.0
384,2017-09-01 06:24:00+00:00,524618.0,524618.0,524618.0,524618.0,524900.0
385,2017-09-01 06:25:00+00:00,524590.0,524590.0,524590.0,524012.0,524100.0
386,2017-09-01 06:26:00+00:00,524431.0,524431.0,524431.0,524100.0,524314.0
387,2017-09-01 06:27:00+00:00,524000.0,524000.0,524000.0,524000.0,524071.0
388,2017-09-01 06:28:00+00:00,523999.0,523999.0,523999.0,523900.0,523980.0
389,2017-09-01 06:29:00+00:00,523680.0,523680.0,523680.0,523680.0,523682.0
